mesh_hash,mesh_name,mesh_material_field_offset,mat_hash,mat_name,occurrences,unique_pack_count,context_variant_count,context_dependent,serialized_pointer_values,example_packs
0XF70698BF,s_stofro_mix_5x5_1b000,0x00000490,0XD714CEA9,s_stofro_mix_5x5_1bglass,1,1,1,0,0x00015FC8,MEGACITY.PCPACK
0XF70698BF,s_stofro_mix_5x5_1b000,0x00000530,0XF7077027,s_stofro_mix_5x5_1bads,1,1,1,0,0x00018C08,MEGACITY.PCPACK
0XF70698BF,s_stofro_mix_5x5_1b000,0x000005D0,0X7ED77A91,s_stofro_mix_5x5_1bopenneon,1,1,1,0,0x0000D638,MEGACITY.PCPACK
0XF70F65DD,sew_f_roomf_light000,0x00000090,0XB22F06F8,sew_f_roomf_lightlight_metal_02,1,1,1,0,0x000014A0,SEW_F10.PCPACK
0XF70F65DD,sew_f_roomf_light000,0x00000130,0XB22F06F7,sew_f_roomf_lightlight_metal_01,1,1,1,0,0x0000147C,SEW_F10.PCPACK
0XF70F65DD,sew_f_roomf_light000,0x000001D0,0XAD939256,sew_f_roomf_lightlight 1,1,1,1,0,0x00001214,SEW_F10.PCPACK
0XF70F65DD,sew_f_roomf_light000,0x00000270,0XAD939257,sew_f_roomf_lightlight 2,1,1,1,0,0x00001238,SEW_F10.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x000000C0,0X2F867D7E,s_stofro_mix_5x5_2ametaltrim,33,33,1,0,0x000003C4|0x00000448|0x000004D4|0x00000580|0x000006B0|0x00000734|0x00000748|0x00000768|0x00000774|0x000007A8|0x000007C0|0x000007CC|0x00000828|0x000008A4|0x00000900|0x00000930|0x00000974|0x000009A8|0x000009BC|0x00000A14|0x00000A30|0x00000A58|0x00000A88|0x00000AA4|0x00000AF4|0x00000BBC|0x00000C00|0x00000C08|0x00000E08|0x00000E50|0x00000E64|0x00000EB8,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x00000160,0X2159AA9B,s_stofro_mix_5x5_2abase1,33,33,1,0,0x000001DC|0x0000020C|0x0000024C|0x0000034C|0x0000039C|0x000003CC|0x00000430|0x00000434|0x00000454|0x00000464|0x0000047C|0x000004F4|0x00000520|0x0000054C|0x00000558|0x00000570|0x000005BC|0x000005D4|0x000005F8|0x00000604|0x0000060C|0x00000614|0x0000062C|0x00000630|0x00000658|0x000006E8|0x00000738|0x0000073C|0x00000874|0x000008B8|0x00000908|0x000009A0,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x00000210,0X02972454,s_stofro_mix_5x5_2aawninggate,33,33,1,0,0x00000000|0x00000008|0x00000010|0x00000014|0x00000018|0x0000001C|0x00000020|0x0000002C|0x00000034|0x00000040|0x000000B8|0x000000BC|0x000000D0|0x000000E0,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x000002B0,0X22917C52,s_stofro_mix_5x5_2asign2,33,33,1,0,0x0000025C|0x00000284|0x000002CC|0x000003D4|0x00000414|0x00000444|0x000004B4|0x000004D4|0x000004EC|0x000004FC|0x00000588|0x000005A4|0x000005CC|0x000005D8|0x000005EC|0x000005FC|0x0000063C|0x0000064C|0x00000694|0x0000069C|0x000006AC|0x000006BC|0x000006E4|0x0000071C|0x000007C0|0x000007C4|0x000007CC|0x000008F8|0x00000948|0x00000994|0x00000A18,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x00000350,0XF718FEB5,s_stofro_mix_5x5_2aawn,33,33,1,0,0x00000FE8|0x00001360|0x00001A64|0x00001A80|0x00001B50|0x00001CD4|0x00001CFC|0x00001E54|0x00001ED0|0x000020E4|0x0000218C|0x00002230|0x000023DC|0x0000289C|0x000028E8|0x00002998|0x00002AA0|0x00002AC4|0x00002C10|0x00002CBC|0x00002DD0|0x00002EDC|0x0000310C|0x0000319C|0x000031F0|0x00003210|0x0000329C|0x000032F4|0x00003674|0x00003864|0x00003880|0x00003EE8|0x00003EEC,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x000003F0,0X0D42EB5B,s_stofro_mix_5x5_2ainterior,33,33,1,0,0x00000044|0x0000009C|0x00000108|0x00000140|0x0000014C|0x00000174|0x000001A0|0x000001A8|0x000001B4|0x000001BC|0x000001C4|0x000001CC|0x000001D0|0x000001F0|0x000001F4|0x00000204|0x00000218|0x00000258|0x0000025C|0x00000260|0x00000264|0x00000270|0x00000298|0x000002C8|0x000002D8|0x000002FC|0x0000031C|0x0000033C|0x00000350|0x00000370|0x00000384|0x00000470,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x00000490,0X0E659AB1,s_stofro_mix_5x5_2aopenneon,33,33,1,0,0x00000068|0x000000C0|0x00000134|0x00000188|0x00000190|0x000001A0|0x000001EC|0x000001F0|0x000001F8|0x000001FC|0x0000020C|0x00000218|0x0000021C|0x0000022C|0x00000230|0x00000240|0x00000284|0x00000294|0x000002B0|0x000002C4|0x000002C8|0x000002D0|0x000002E0|0x000002FC|0x00000334|0x00000340|0x0000038C|0x000003A8|0x000003B8|0x000003EC|0x000004DC|0x000004E4,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x00000530,0X21B9E2C9,s_stofro_mix_5x5_2aglass,33,33,1,0,0x0000020C|0x0000023C|0x00000284|0x00000384|0x000003CC|0x000003FC|0x00000460|0x00000464|0x0000048C|0x0000049C|0x000004B4|0x0000052C|0x00000550|0x0000057C|0x00000584|0x00000590|0x000005A0|0x000005F4|0x00000604|0x00000644|0x0000064C|0x00000664|0x00000684|0x00000688|0x0000073C|0x00000774|0x00000778|0x000008A4|0x000008F0|0x00000940|0x000009D0,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF71824DF,s_stofro_mix_5x5_2a000,0x000005D0,0XF718FC47,s_stofro_mix_5x5_2aads,33,33,1,0,0x00000FC4|0x0000133C|0x00001A40|0x00001A5C|0x00001B2C|0x00001CB0|0x00001CD8|0x00001E30|0x00001EAC|0x000020C0|0x00002168|0x0000220C|0x000023B8|0x00002878|0x000028C4|0x00002974|0x00002A7C|0x00002AA0|0x00002BEC|0x00002C98|0x00002DAC|0x00002EB8|0x000030E8|0x00003178|0x000031CC|0x000031EC|0x00003278|0x000032D0|0x00003650|0x00003840|0x0000385C|0x00003EC4|0x00003EC8,H06.PCPACK|H07.PCPACK|H09.PCPACK|H16.PCPACK|H18.PCPACK|J03.PCPACK|J04.PCPACK|J05.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x000000B0,0X33910E9F,s_stofro_mix_5x5_2bmetaltrim,31,31,1,0,0x0000054C|0x000005BC|0x000005F8|0x00000654|0x000006F4|0x0000077C|0x00000784|0x00000794|0x000007DC|0x000007EC|0x000007F8|0x0000084C|0x00000868|0x000009B0|0x000009E0|0x000009EC|0x00000A0C|0x00000A54|0x00000A58|0x00000AFC|0x00000B3C|0x00000B9C|0x00000BB8|0x00000BF8|0x00000C10|0x00000C58|0x00000CD0|0x00000EF8|0x00000F30|0x00000FD8,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x00000150,0X240F0B6A,s_stofro_mix_5x5_2bglass,31,31,1,0,0x000002D8|0x00000350|0x000003B4|0x00000498|0x000004A8|0x000004EC|0x00000510|0x00000520|0x000005A0|0x000005F8|0x00000650|0x00000658|0x0000065C|0x0000067C|0x00000690|0x000006F4|0x00000718|0x00000720|0x00000750|0x0000075C|0x00000760|0x00000794|0x000007A8|0x000007C8|0x0000081C|0x00000858|0x0000088C|0x000009E8|0x00000A6C|0x00000B18,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x000001F0,0X23AED33C,s_stofro_mix_5x5_2bbase1,31,31,1,0,0x000002A8|0x00000318|0x00000384|0x0000044C|0x00000468|0x00000490|0x000004C4|0x000004D8|0x0000054C|0x000005C8|0x00000600|0x00000618|0x00000620|0x00000624|0x00000660|0x000006BC|0x000006E0|0x000006F0|0x0000070C|0x00000710|0x0000072C|0x00000740|0x00000754|0x0000076C|0x000007C8|0x00000818|0x00000838|0x00000994|0x00000A10|0x00000A90,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x000002A0,0XF7198B16,s_stofro_mix_5x5_2bawn,31,31,1,0,0x00001030|0x0000193C|0x00001AC8|0x00001B98|0x00001D58|0x00001E9C|0x00001F18|0x0000212C|0x0000215C|0x00002278|0x0000233C|0x00002424|0x00002718|0x00002804|0x000029E0|0x00002AE8|0x00002B0C|0x00002B98|0x00002C58|0x00002D04|0x00002E18|0x00002F24|0x0000308C|0x000031E4|0x00003238|0x00003258|0x000032E4|0x0000333C|0x000038AC|0x00003F30|0x00003F34,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x00000340,0X87F3D995,s_stofro_mix_5x5_2bawninggate,31,31,1,0,0x00000B20|0x00000CA0|0x00000DAC|0x00000EDC|0x00000FC8|0x000010B8|0x00001104|0x00001130|0x000011E8|0x00001244|0x000012A0|0x0000131C|0x00001490|0x000014D8|0x000015AC|0x00001698|0x000016A4|0x000016C8|0x000016FC|0x000018F4|0x0000190C|0x00001914|0x00001950|0x00001A08|0x00001A9C|0x00001B64|0x00001B98|0x00001C20|0x00001FE8|0x000022D4|0x00002360,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x000003E0,0X81BF5C5C,s_stofro_mix_5x5_2binterior,31,31,1,0,0x00000A64|0x00000BF8|0x00000D4C|0x00000E10|0x00000F10|0x0000105C|0x0000106C|0x00001080|0x000010EC|0x0000114C|0x0000115C|0x00001230|0x000013B8|0x00001410|0x000014C0|0x00001534|0x00001574|0x000015BC|0x000017C8|0x000017DC|0x000017FC|0x0000185C|0x00001948|0x0000194C|0x00001A48|0x00001AB4|0x00001B1C|0x00001EC4|0x00002210|0x0000223C,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x00000480,0X82E20BB2,s_stofro_mix_5x5_2bopenneon,31,31,1,0,0x00000A88|0x00000C1C|0x00000D70|0x00000E34|0x00000F58|0x00001080|0x00001090|0x000010A4|0x00001118|0x00001170|0x00001180|0x00001278|0x000013DC|0x00001458|0x000014E4|0x0000156C|0x00001598|0x000015E0|0x000015F4|0x00001800|0x00001810|0x00001820|0x00001888|0x0000196C|0x00001970|0x00001A74|0x00001B04|0x00001B40|0x00001EE8|0x00002260,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF718B140,s_stofro_mix_5x5_2b000,0x00000520,0XF71988A8,s_stofro_mix_5x5_2bads,31,31,1,0,0x0000100C|0x00001918|0x00001AA4|0x00001B74|0x00001D34|0x00001E78|0x00001EF4|0x00002108|0x00002138|0x00002254|0x00002318|0x00002400|0x000026F4|0x000027E0|0x000029BC|0x00002AC4|0x00002AE8|0x00002B74|0x00002C34|0x00002CE0|0x00002DF4|0x00002F00|0x00003068|0x000031C0|0x00003214|0x00003234|0x000032C0|0x00003318|0x00003888|0x00003F0C|0x00003F10,G15.PCPACK|H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H16.PCPACK|H17.PCPACK|J03.PCPACK
0XF71DE187,ui_health_up_a000,0x00000080,0XA5D41461,ui_health_up_abasematerial,1,1,1,0,0x0000DA00,GAME.PCPACK
0XF71DE188,ui_health_up_a001,0x00000080,0XCB7C1267,ui_health_up_angl red_bar,1,1,1,0,0x0000DF78,GAME.PCPACK
0XF71E6DE8,ui_health_up_b000,0x00000080,0XF5331DE2,ui_health_up_bbasematerial,1,1,1,0,0x0000E388,GAME.PCPACK
0XF71E6DE9,ui_health_up_b001,0x00000080,0XFC6F6FC8,ui_health_up_bngl red_bar,1,1,1,0,0x0000E590,GAME.PCPACK
0XF71EFA49,ui_health_up_c000,0x00000080,0X44922763,ui_health_up_cbasematerial,1,1,1,0,0x0000CBC8,GAME.PCPACK
0XF71EFA4A,ui_health_up_c001,0x00000080,0X2D62CD29,ui_health_up_cngl red_bar,1,1,1,0,0x0000C858,GAME.PCPACK
0XF71F513C,s_blg_signage_corner000,0x00000080,0X82DD310F,s_blg_signage_cornersign_corner_frame,1,1,1,0,0x0000DC30,MEGACITY.PCPACK
0XF71F513C,s_blg_signage_corner000,0x00000120,0X3A4BBED5,s_blg_signage_cornersign_corner_sign,1,1,1,0,0x000063E4,MEGACITY.PCPACK
0XF71F86AA,ui_health_up_d000,0x00000080,0X5E562A8A,ui_health_up_dngl red_bar,1,1,1,0,0x0000D0A0,GAME.PCPACK
0XF71F86AB,ui_health_up_d001,0x00000080,0X93F130E4,ui_health_up_dbasematerial,1,1,1,0,0x0000D640,GAME.PCPACK
0XF722754F,sub_f_tun5up000,0x000000E0,0X6F36B483,sub_f_tun5upsub_f_tunup_ceiling,2,2,1,0,0x00000564|0x00000600,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000180,0X1D25F2D7,sub_f_tun5upsub_f_tunup_ground,2,2,1,0,0x0000020C|0x00000240,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000220,0X194017BA,sub_f_tun5upsub_f_tunup_wallb,2,2,1,0,0x000001C0|0x000001F4,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x000002C0,0X18C5DF69,sub_f_tun5upsub_f_tunup_pipes,2,2,1,0,0x000001A8|0x000001DC,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000360,0X41F2865C,sub_f_tun5upsub_f_tunup_sidewalk,2,2,1,0,0x00000354|0x000003F0,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000400,0X05784050,sub_f_tun5upsub_f_tunup_dirttrack,2,2,1,0,0x00000028,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x000004A0,0X9FC37833,sub_f_tun5upsub_f_tunup_tracksclean,2,2,1,0,0x00000764|0x0000080C,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000540,0X1D21EDE8,sub_f_tun5upsub_f_tunup_midtunground,2,2,1,0,0x00000200|0x00000234,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x000005E0,0X2B96B618,sub_f_tun5upsub_f_tunupground,2,2,1,0,0x00000280|0x000002F4,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000680,0XAB6E8C58,sub_f_tun5upsub_f_tunup_wall,2,2,1,0,0x00000788|0x00000864,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000720,0XCA8B3A2B,sub_f_tun5upsub_f_tunup_handrail,2,2,1,0,0x00000928|0x00000A50,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x000007C0,0X1574A764,sub_f_tun5upsub_f_tunup_rustpipe,2,2,1,0,0x00000144|0x00000178,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000860,0X9816AA42,sub_f_tun5upsub_f_tunup_smallpipes,2,2,1,0,0x00000718|0x000007C0,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF722754F,sub_f_tun5up000,0x00000900,0XC712808E,sub_f_tun5upsub_f_tunup_shortchamfer,2,2,1,0,0x00000900|0x00000A1C,SUB_F02.PCPACK|SUB_F03.PCPACK
0XF72A3D60,s_stofro_mix_5x5_3a000,0x000000A0,0X6E53E75C,s_stofro_mix_5x5_3abase1,10,10,1,0,0x00000938|0x00000988|0x00000A2C|0x00000B08|0x00000C9C|0x00001050|0x00001334|0x000015F8|0x000017EC|0x00001A20,M20.PCPACK|MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_N.PCPACK
0XF72A3D60,s_stofro_mix_5x5_3a000,0x00000150,0XB4E332BF,s_stofro_mix_5x5_3ametaltrim,10,10,1,0,0x00001274|0x000012F8|0x00001358|0x00001384|0x00001828|0x00001C80|0x000020C0|0x000023C4|0x000025CC|0x000028B8,M20.PCPACK|MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_N.PCPACK
0XF72A3D60,s_stofro_mix_5x5_3a000,0x000001F0,0X6EB41F8A,s_stofro_mix_5x5_3aglass,10,10,1,0,0x00000968|0x000009B8|0x00000A5C|0x00000B38|0x00000CCC|0x00001080|0x0000138C|0x00001628|0x0000184C|0x00001A68,M20.PCPACK|MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_N.PCPACK
0XF72A3D60,s_stofro_mix_5x5_3a000,0x00000290,0XDC8F81A4,s_stofro_mix_5x5_3adoor,10,10,1,0,0x00001A08|0x00001AB4|0x00001B1C|0x00001B28|0x00002108|0x00002510|0x00002A70|0x00002EBC|0x00003260|0x00003348,M20.PCPACK|MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_N.PCPACK
0XF72A3D60,s_stofro_mix_5x5_3a000,0x00000330,0XDC97A0C1,s_stofro_mix_5x5_3asign,10,10,1,0,0x00001A2C|0x00001AD8|0x00001B40|0x00001B4C|0x0000212C|0x00002534|0x00002A94|0x00002EE0|0x00003284|0x0000336C,M20.PCPACK|MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_N.PCPACK
0XF72A3D60,s_stofro_mix_5x5_3a000,0x000003D0,0X114D7C7C,s_stofro_mix_5x5_3ainterior,10,10,1,0,0x000001F8|0x00000238|0x0000027C|0x00000280|0x00000284|0x000002A4|0x00000344|0x00000388|0x00000400|0x0000050C,M20.PCPACK|MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_N.PCPACK
0XF72AC9C1,s_stofro_mix_5x5_3b000,0x00000090,0XB8EDC3E0,s_stofro_mix_5x5_3bmetaltrim,19,19,1,0,0x000011AC|0x00001370|0x000013B4|0x00001450|0x000014C4|0x00001550|0x00001848|0x00001924|0x00001B54|0x00001D90|0x00001DC0|0x000021F8|0x000022C4|0x000023E8|0x00002500|0x0000255C|0x0000272C|0x00002984|0x000030B4,H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H15.PCPACK|H16.PCPACK|H17.PCPACK|H20.PCPACK
0XF72AC9C1,s_stofro_mix_5x5_3b000,0x00000130,0XDCA19A25,s_stofro_mix_5x5_3bdoor,19,19,1,0,0x000015AC|0x000018D8|0x000018F4|0x00001A50|0x00001AFC|0x00001B70|0x00001CC0|0x0000200C|0x00002150|0x00002418|0x00002558|0x00002964|0x000029C4|0x00002AB8|0x00002C00|0x00002F04|0x000032D0|0x00003390|0x00003C04,H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H15.PCPACK|H16.PCPACK|H17.PCPACK|H20.PCPACK
0XF72AC9C1,s_stofro_mix_5x5_3b000,0x000001D0,0X70A90FFD,s_stofro_mix_5x5_3bbase1,19,19,1,0,0x00000890|0x00000A94|0x00000AE4|0x00000B7C|0x00000C9C|0x00000E08|0x00000E94|0x00000ED0|0x0000114C|0x000011BC|0x000012EC|0x000014A0|0x000014D0|0x0000151C|0x00001580|0x000016C8|0x00001900|0x00001ABC|0x00001AF8,H06.PCPACK|H07.PCPACK|H08.PCPACK|H09.PCPACK|H15.PCPACK|H16.PCPACK|H17.PCPACK|H20.PCPACK
0XF74411B5,s_blg_ind_ind_tw_lw_brk_o1p1000,0x00000080,0X4623F7D1,s_blg_ind_ind_tw_lw_brk_o1p1testtilemap,15,15,1,0,0x00000350|0x000003F0|0x000004EC|0x000005BC|0x00000654|0x00000658|0x00000764|0x00000854|0x00000994|0x00000A68|0x00000A74|0x00000E30|0x00000ED4|0x00000F88|0x000013A8,H14.PCPACK|H15.PCPACK|J02.PCPACK|J03.PCPACK|J04.PCPACK|J15.PCPACK|K02.PCPACK|K03.PCPACK
0XF7449E16,s_blg_ind_ind_tw_lw_brk_o1p2000,0x00000080,0X77175532,s_blg_ind_ind_tw_lw_brk_o1p2testtilemap,14,14,1,0,0x00000588|0x000007B4|0x00000854|0x00000A48|0x00000A60|0x00000B9C|0x00000EB0|0x00000F38|0x0000114C|0x0000124C|0x000015E4|0x000016D4|0x000018E8|0x00002078,H14.PCPACK|H15.PCPACK|J02.PCPACK|J03.PCPACK|J04.PCPACK|J15.PCPACK|K02.PCPACK|K03.PCPACK
0XF79E2270,s_blg_bux_com_tw_md_stn_n1p1000,0x00000080,0XDE74938C,s_blg_bux_com_tw_md_stn_n1p1testtilemap,36,36,1,0,0x00000228|0x00000778|0x00000A94|0x00000E64|0x0000112C|0x000012DC|0x000016E0|0x00001708|0x000017FC|0x000019D8|0x00001ABC|0x00001B70|0x00001C30|0x00001C40|0x00001DDC|0x00001EE8|0x00002038|0x0000208C|0x000020D4|0x00002348|0x000023D8|0x00002630|0x0000263C|0x0000264C|0x0000268C|0x000026D0|0x00002868|0x000028C4|0x00002948|0x00002A18|0x00002B30|0x00002BDC|0x00002D2C|0x000030C4|0x0000330C|0x000034C4,E17.PCPACK|F15.PCPACK|G04.PCPACK|G05.PCPACK|G14.PCPACK|G15.PCPACK|H05.PCPACK|H06.PCPACK
0XF79EAED1,s_blg_bux_com_tw_md_stn_n1p2000,0x00000080,0X0F67F0ED,s_blg_bux_com_tw_md_stn_n1p2testtilemap,12,12,1,0,0x00000010|0x00000158|0x00000198|0x000001A0|0x000001DC|0x00000204|0x00000214|0x0000028C|0x000002C8|0x000002D0|0x00000398,MEGACITY_STRIP_E.PCPACK|MEGACITY_STRIP_F.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK|MEGACITY_STRIP_J.PCPACK|MEGACITY_STRIP_K.PCPACK|MEGACITY_STRIP_L.PCPACK|MEGACITY_STRIP_M.PCPACK
0XF79FC793,s_blg_bux_com_tw_md_stn_n1p4000,0x00000080,0X714EABAF,s_blg_bux_com_tw_md_stn_n1p4testtilemap,15,15,1,0,0x000000F4|0x000009A8|0x00000A0C|0x00000B38|0x00000B80|0x00000C28|0x00000C90|0x00000D14|0x00000E4C|0x00000E6C|0x00000EA4|0x00001288|0x00001584|0x00001724|0x00001B70,M06.PCPACK|M08.PCPACK|M20.PCPACK|M21.PCPACK|M22.PCPACK|MEGACITY_STRIP_F.PCPACK|MEGACITY_STRIP_G.PCPACK|MEGACITY_STRIP_H.PCPACK
0XF7A82319,s_phonebth_mod000,0x00000090,0X86531006,s_phonebth_modphonemod03,1,1,1,0,0x0000E260,MEGACITY.PCPACK
0XF7A82319,s_phonebth_mod000,0x00000130,0X86531003,s_phonebth_modphonemod00,1,1,1,0,0x0000E210,MEGACITY.PCPACK
0XF7A82319,s_phonebth_mod000,0x000001D0,0X86531004,s_phonebth_modphonemod01,1,1,1,0,0x0000E238,MEGACITY.PCPACK
0XF7B073D3,md2_s_window_b_end000,0x00000080,0X324F9719,md2_s_window_b_endmd2_s_window_frame,1,1,1,0,0x00000A58,MEGACITY_STRIP_MD2.PCPACK
0XF7DC1A22,me3i01_trainstop000,0x000000A0,0X766C23B7,me3i01_trainstopme3i01_trainstop_rustmet,3,3,1,0,0x00000094|0x00000510,ENDURANCE_ARENA_00.PCPACK|MEGACITY_STRIP_ME3.PCPACK|TIMED_ARENA_00.PCPACK
0XF7DC1A22,me3i01_trainstop000,0x00000140,0X16104E6C,me3i01_trainstopmaterial #17,3,3,1,0,0x00000000|0x00000110,ENDURANCE_ARENA_00.PCPACK|MEGACITY_STRIP_ME3.PCPACK|TIMED_ARENA_00.PCPACK
0XF7DC1A22,me3i01_trainstop000,0x000001E0,0X5DF264ED,me3i01_trainstopme3i01_trainstop_y_strip,3,3,1,0,0x00000070|0x000003D4,ENDURANCE_ARENA_00.PCPACK|MEGACITY_STRIP_ME3.PCPACK|TIMED_ARENA_00.PCPACK
0XF7DC1A22,me3i01_trainstop000,0x00000280,0XE8CBCCC9,me3i01_trainstopme3i01_trainstop_met,3,3,1,0,0x00000220|0x00000C34,ENDURANCE_ARENA_00.PCPACK|MEGACITY_STRIP_ME3.PCPACK|TIMED_ARENA_00.PCPACK
0XF7DC1A22,me3i01_trainstop000,0x00000320,0X4A736B24,me3i01_trainstopme3i01_trainstop_fence,3,3,1,0,0x0000004C|0x00000268,ENDURANCE_ARENA_00.PCPACK|MEGACITY_STRIP_ME3.PCPACK|TIMED_ARENA_00.PCPACK
0XF7E738C4,s_blg_bux_com_tw_lw_brk_f1p1000,0x00000080,0X0248BDE0,s_blg_bux_com_tw_lw_brk_f1p1testtilemap,12,12,1,0,0x00000000|0x00000008|0x0000000C|0x00000014|0x00000018|0x0000001C|0x00000038|0x0000006C|0x00000094|0x000000C8|0x00000100,G04.PCPACK|G05.PCPACK|G06.PCPACK|G15.PCPACK|H18.PCPACK|J05.PCPACK|J06.PCPACK|J18.PCPACK
